id,skill_name,date_created,date_updated
41924,I WAS ALSO ABLE TO FAMILIARIZE MYSELF WITHIN THE SCOPE OF PRACTICE OF A CNA WITH GTUBES,2018-06-30 20:36:26.863431+00,2018-06-30 20:36:26.863493+00
41925,PROVIDED ACTIVITIES OF DAILY LIVING TO THE CHILDREN UNDER MY CARE,2018-06-30 20:36:27.471381+00,2018-06-30 20:36:27.471425+00
41926,PLAYED A ROLE ON THE INTERDISCIPLINARY TEAM TO ENSURE A GREAT LIFE FOR THE CHILDREN I CARED FOR,2018-06-30 20:36:28.064482+00,2018-06-30 20:36:28.064544+00
41947,SELF MOTIVATED PROFESSIONAL THAT TAKES INITIATIVE TO COMPLETE ALL TASKS,2018-06-30 20:46:47.963479+00,2018-06-30 20:46:47.963539+00
41948,FLOURISH IN A FAST PACED ENVIRONMENT WHILE STILL MANAGING HIGH STANDARDS OF TIME MANAGEMENT,2018-06-30 20:46:48.589265+00,2018-06-30 20:46:48.589328+00
41949,STRONG ATTENTION TO COMPUTER SKILLS,2018-06-30 20:46:49.211382+00,2018-06-30 20:46:49.211426+00
41950,ALWAYS LOOKING AT TEACHING OPPORTUNITIES TO LEARN NEW TASKS,2018-06-30 20:46:49.82826+00,2018-06-30 20:46:49.828327+00
41951,TEACH OTHERS AS NEEDED,2018-06-30 20:46:50.459325+00,2018-06-30 20:46:50.459421+00
41952,HAVE A GOOD RELATIONSHIP,2018-06-30 20:46:51.066148+00,2018-06-30 20:46:51.066192+00
41953,STRONG QUOTTEAMQUOT MOTTO WITH ALL COWORKERS,2018-06-30 20:46:51.737738+00,2018-06-30 20:46:51.737811+00
41954,MOTIVATED PROFESSIONAL WITH EXCEPTIONAL CUSTOMER SERVICE,2018-06-30 20:46:52.355888+00,2018-06-30 20:46:52.355936+00
41955,ETHICAL DEMEANOR,2018-06-30 20:46:53.019488+00,2018-06-30 20:46:53.019537+00
41956,WITH GREAT INITIATIVE,2018-06-30 20:46:53.629011+00,2018-06-30 20:46:53.629073+00
41957,ALWAYS MAINTAIN CONFIDENTIALITY WITH ANY SENSITIVE PATIENT INFORMATION,2018-06-30 20:46:54.254557+00,2018-06-30 20:46:54.25462+00
41958,PERSONAL MATTERS,2018-06-30 20:46:54.899645+00,2018-06-30 20:46:54.899707+00
41959,INTERCHANGEABLE PROFICIENT AT QUICKLY LEARNING NEW PROCEDURES,2018-06-30 20:46:55.535886+00,2018-06-30 20:46:55.53593+00
41960,TAKING OWNERSHIP OF DIVERSE PROJECTS,2018-06-30 20:46:56.186354+00,2018-06-30 20:46:56.186417+00
41961,EXPERIENCED EDUCATORTRAINER,2018-06-30 20:46:56.875533+00,2018-06-30 20:46:56.875597+00
41962,ABLE TO WORK IN FASTPACED ENVIRONMENT YEARS,2018-06-30 20:47:03.323896+00,2018-06-30 20:47:03.323959+00
41963,I IMPACTED PATIENTS,2018-06-30 20:48:52.660002+00,2018-06-30 20:48:52.660064+00
41964,FAMILIES BY PROVIDING CARE IN THE EMERGENCY ROOM SETTING,2018-06-30 20:48:53.289745+00,2018-06-30 20:48:53.289808+00
41965,SKILLED SETTING,2018-06-30 20:48:53.872413+00,2018-06-30 20:48:53.872475+00
41966,PROVIDED SKILLS IN EACH AREA TO AIDE IN THE ASSISTANCE OF HOLISTIC CARE,2018-06-30 20:48:54.523701+00,2018-06-30 20:48:54.523752+00
41967,IN BEREAVEMENT OF HOSPICE CARE,2018-06-30 20:48:55.201236+00,2018-06-30 20:48:55.201288+00
41968,BEREAVEMENT CARE,2018-06-30 20:48:55.8323+00,2018-06-30 20:48:55.832353+00
41978,KIND NURSE WITH 21 YEARS EXPERIENCE YEARS,2018-06-30 20:52:28.03409+00,2018-06-30 20:52:28.034153+00
41979,I HAVE GREAT PEOPLE SKILLS,2018-06-30 20:52:28.68276+00,2018-06-30 20:52:28.682821+00
41980,WILLING TO TRY NEW THINGS,2018-06-30 20:52:29.280924+00,2018-06-30 20:52:29.280986+00
41981,LOOKING TO CHANGE THE WORLD FOR MY NEXT EMPLOYERS,2018-06-30 20:52:29.888477+00,2018-06-30 20:52:29.888539+00
41989,IN MANY AREAS OF CARE FROM NEURO FLOOR,2018-06-30 21:00:41.549022+00,2018-06-30 21:00:41.549083+00
41990,PHYSICIANS OFFICE,2018-06-30 21:00:42.168583+00,2018-06-30 21:00:42.168627+00
41991,MAINTAINED OSHA RECORDS,2018-06-30 21:00:42.763571+00,2018-06-30 21:00:42.763631+00
41992,IMPLEMENTED POLICIES,2018-06-30 21:00:43.418046+00,2018-06-30 21:00:43.418099+00
41993,COLLABORATED WITH PHYSICIANS,2018-06-30 21:00:44.015261+00,2018-06-30 21:00:44.015308+00
41994,FAMILIES TO ENSURE HIGHEST LEVEL OF CARE,2018-06-30 21:00:44.658747+00,2018-06-30 21:00:44.6588+00
41995,OBTAINED PRIOR AUTHORIZATIONS ON MEDICATION,2018-06-30 21:00:45.265036+00,2018-06-30 21:00:45.265098+00
41996,KEPT ACCURATE,2018-06-30 21:00:45.838208+00,2018-06-30 21:00:45.838257+00
41997,DETAILED MEDICAL RECORDS,2018-06-30 21:00:46.441892+00,2018-06-30 21:00:46.441953+00
41998,PROVIDED PATIENTS WITH MEDICTIONS,2018-06-30 21:00:47.021854+00,2018-06-30 21:00:47.021918+00
42008,I AM CURRENTLY TAKING CLASSES ONLINE THROUGH CHAMBERLAIN COLLEGE OF NURSING TO OBTAIN MY BSN,2018-06-30 21:08:19.307837+00,2018-06-30 21:08:19.30788+00
42015,COUNSELING EXPERIENCECASE MANAGEMENT,2018-06-30 21:12:23.914135+00,2018-06-30 21:12:23.914191+00
42016,SERVICE COORDINATOR EXPERIENCE,2018-06-30 21:12:24.72399+00,2018-06-30 21:12:24.72405+00
42017,SUPERVISOR OF FELLOW COWORKERS,2018-06-30 21:12:25.353878+00,2018-06-30 21:12:25.353939+00
42018,OUTTAKE ASSESSMENT EVALUATION FORMS,2018-06-30 21:12:25.991776+00,2018-06-30 21:12:25.991827+00
42019,CNC MACHINE OPERATOR,2018-06-30 21:12:26.607658+00,2018-06-30 21:12:26.607718+00
42020,QUALITY CONTROL TEAM MEMBER,2018-06-30 21:12:27.228925+00,2018-06-30 21:12:27.228973+00
42021,KAWASAKI MOTORS CORPORATION,2018-06-30 21:12:27.974646+00,2018-06-30 21:12:27.974709+00
42023,DATA ENTRY COMPUTER,2018-06-30 21:15:18.234496+00,2018-06-30 21:15:18.234581+00
42024,USE FAX,2018-06-30 21:15:18.993517+00,2018-06-30 21:15:18.99358+00
42025,COPIER MACHANES YEARS,2018-06-30 21:15:19.665491+00,2018-06-30 21:15:19.665555+00
42030,ADMINISTERING MEDICATIONS INJECTIONS,2018-06-30 21:16:49.061028+00,2018-06-30 21:16:49.061082+00
42031,DISCERNING CHANGES IN CONDITION OF PATIENTS,2018-06-30 21:16:49.778642+00,2018-06-30 21:16:49.778706+00
42032,EVALUATING PERFORMANCE OF CNAAPOSS,2018-06-30 21:16:50.383463+00,2018-06-30 21:16:50.383524+00
42033,PRIORITIZINGMULTITASKING,2018-06-30 21:16:51.083984+00,2018-06-30 21:16:51.084031+00
42034,REVIEWING CURRENT MEDICATIONS AND ALLERGIES,2018-06-30 21:16:51.788223+00,2018-06-30 21:16:51.788325+00
42035,OBSERVING INFECTION CONTROL PROTOCOLS,2018-06-30 21:16:52.440144+00,2018-06-30 21:16:52.440191+00
42036,PROVIDING STAFF EDUCATION ON PROPER INFECTION CONTROL TECHNIQUES,2018-06-30 21:16:53.224694+00,2018-06-30 21:16:53.224784+00
42037,ROUTINE SKILLS CHECKS PER FACILITY POLICY,2018-06-30 21:16:53.953645+00,2018-06-30 21:16:53.953708+00
43035,GLPS,2018-07-01 19:53:15.278613+00,2018-07-01 19:53:15.278672+00
41927,PERFORMED DATA COLLECTION,2018-06-30 20:36:55.171514+00,2018-06-30 20:36:55.171578+00
41928,PARTICIPATED IN QUALITY ASSURANCE MEETINGS,2018-06-30 20:36:55.751718+00,2018-06-30 20:36:55.751781+00
41929,PROVIDED INFORMATION TO THE DIRECTOR OF,2018-06-30 20:36:56.35511+00,2018-06-30 20:36:56.355174+00
41930,NEPHROLOGY SERVICES FOR STAFF EVALUATION,2018-06-30 20:36:56.956063+00,2018-06-30 20:36:56.956128+00
41931,PROVIDED INPUT ON CAPITAL,2018-06-30 20:36:57.582789+00,2018-06-30 20:36:57.582857+00
41932,OPERATIONAL BUDGETS FOR APPROPRIATE COST CENTERS,2018-06-30 20:36:58.314352+00,2018-06-30 20:36:58.314416+00
41933,REVIEWED,2018-06-30 20:36:58.911669+00,2018-06-30 20:36:58.911732+00
41934,OVERSAW BIOMED MAINTENANCE ON THE DIALYSIS EQUIPMENT,2018-06-30 20:36:59.509349+00,2018-06-30 20:36:59.509412+00
41935,ORGANIZED CURRENTLY VOLUNTEER AT THE POLICE STATION CODING 911 CALLS WITH USE OF EXCEL SPREADSHEET,2018-06-30 20:37:00.138479+00,2018-06-30 20:37:00.138532+00
41936,VARIETY YEARS,2018-06-30 20:39:28.975843+00,2018-06-30 20:39:28.975908+00
41937,ANYTHING TO DO WITLH LABOR,2018-06-30 20:42:41.488379+00,2018-06-30 20:42:41.488446+00
41938,WITH LABORING PTS FHR MONITORING,2018-06-30 20:42:42.125984+00,2018-06-30 20:42:42.126053+00
41939,PREPARING PTS FOR C S LACTATION CONSULTANT PRETEM LABOR,2018-06-30 20:42:42.846436+00,2018-06-30 20:42:42.846501+00
41940,MEDICINE TO STOP LABOR,2018-06-30 20:42:43.477698+00,2018-06-30 20:42:43.477767+00
41941,AMINO INFUSION,2018-06-30 20:42:44.159428+00,2018-06-30 20:42:44.159492+00
41942,FERN TESTING,2018-06-30 20:42:44.835299+00,2018-06-30 20:42:44.835362+00
41943,INSERTION OF SCALP ELECTRODES,2018-06-30 20:42:45.456201+00,2018-06-30 20:42:45.456264+00
41944,IUPC,2018-06-30 20:42:46.065832+00,2018-06-30 20:42:46.065896+00
41945,TRANSLATING FHR STRIPS,2018-06-30 20:42:46.708856+00,2018-06-30 20:42:46.708912+00
41946,VAGINAL EXAMS YEARS,2018-06-30 20:42:47.34499+00,2018-06-30 20:42:47.345052+00
41969,WAS ACTING DIRECTOR OF NURSES MULTIPLE TIMES,2018-06-30 20:50:08.569887+00,2018-06-30 20:50:08.569958+00
41970,SKILLED IN MDS,2018-06-30 20:50:09.342435+00,2018-06-30 20:50:09.342505+00
41971,CAREPLANS,2018-06-30 20:50:10.014879+00,2018-06-30 20:50:10.014944+00
41972,BEING A CHARGE NURSE,2018-06-30 20:50:10.700521+00,2018-06-30 20:50:10.700586+00
41973,TAKING CARE OF FAMILIES,2018-06-30 20:50:11.456914+00,2018-06-30 20:50:11.456979+00
41974,SPEAK SPANISH,2018-06-30 20:50:12.309728+00,2018-06-30 20:50:12.309783+00
41975,WORKING WITH STAFF,2018-06-30 20:50:12.980214+00,2018-06-30 20:50:12.980302+00
41976,SCHEDULING VERY ORGANIZED,2018-06-30 20:50:13.728474+00,2018-06-30 20:50:13.728536+00
41977,ALWAYS WILLING TO LEARN YEARS,2018-06-30 20:50:14.409973+00,2018-06-30 20:50:14.410039+00
41982,MEDICATION ADMINISTRATION IVAPOSS,2018-06-30 20:56:56.756442+00,2018-06-30 20:56:56.756493+00
41983,TRIAGE CALLS,2018-06-30 20:56:57.346884+00,2018-06-30 20:56:57.346947+00
41984,PAIN ASSESSMENTS,2018-06-30 20:56:57.974524+00,2018-06-30 20:56:57.974576+00
41985,PROVIDED DIRECT CARE,2018-06-30 20:56:58.570771+00,2018-06-30 20:56:58.570839+00
41986,EMOTIOAL COMFORT,2018-06-30 20:56:59.190501+00,2018-06-30 20:56:59.190543+00
41987,PATIENT TEACHING 4,2018-06-30 20:56:59.863377+00,2018-06-30 20:56:59.863424+00
41988,ORTHOPEDIC YEARS,2018-06-30 21:00:19.664111+00,2018-06-30 21:00:19.664153+00
41999,DETAIL ORIENTATED YEARS,2018-06-30 21:00:58.027577+00,2018-06-30 21:00:58.02764+00
42000,WELLORGANIZED YEARS,2018-06-30 21:00:58.649081+00,2018-06-30 21:00:58.649128+00
42001,PROFICIENT IN TECHNOLOGY YEARS,2018-06-30 21:00:59.289799+00,2018-06-30 21:00:59.289851+00
42002,SUPERVISION OF AIDES,2018-06-30 21:06:06.399985+00,2018-06-30 21:06:06.400049+00
42003,70 RESIDENTS YEARS,2018-06-30 21:06:07.03091+00,2018-06-30 21:06:07.030956+00
42004,PHYSICIAN ROUNDS,2018-06-30 21:06:07.701595+00,2018-06-30 21:06:07.701713+00
42005,WOUNDSKINS YEARS,2018-06-30 21:06:08.372494+00,2018-06-30 21:06:08.372547+00
42006,FEDERAL REGULATIONS YEARS,2018-06-30 21:06:09.058403+00,2018-06-30 21:06:09.058467+00
42007,HOSPICEMENTAL HEALTH EXPERIENCE YEARS,2018-06-30 21:06:09.840095+00,2018-06-30 21:06:09.840159+00
42009,GREAT WITH PEOPLE,2018-06-30 21:10:54.925882+00,2018-06-30 21:10:54.925929+00
42010,NURSING LICENSE NOT ACTIVE AT THIS TIME DUE TO CHANGE IN CAREER,2018-06-30 21:10:55.586281+00,2018-06-30 21:10:55.586324+00
42011,I LOVE WORKING IN AN AREA WHERE I CAN BE OUTSIDE,2018-06-30 21:10:56.202613+00,2018-06-30 21:10:56.202677+00
42012,BE ACTIVE,2018-06-30 21:10:56.85814+00,2018-06-30 21:10:56.858185+00
42013,I ALSO LOVE TO ORGANIZE SO BEING A WAREHOUSE MANAGER RIGHT NOW IS PERFECT,2018-06-30 21:10:57.482505+00,2018-06-30 21:10:57.482568+00
42014,ALSO AN EXPERIENCED FORKLIFT DRIVER,2018-06-30 21:10:58.114086+00,2018-06-30 21:10:58.114149+00
42022,MICROSOFT WORK WELL IN STRESSFUL SITUATIONS YEARS,2018-06-30 21:13:04.959459+00,2018-06-30 21:13:04.959516+00
42026,AFTER OBTAINING MY NURSING LICENSE IN 1994,2018-06-30 21:15:34.80605+00,2018-06-30 21:15:34.806099+00
42027,I MOVED TO MANY DIFFERENT STATES PER MY HUSBANDAPOSS JOB,2018-06-30 21:15:35.511898+00,2018-06-30 21:15:35.511962+00
42028,I AM NOW LIVING IN ATLANTA,2018-06-30 21:15:36.274904+00,2018-06-30 21:15:36.274967+00
42029,BUT MY NURSING LICENSE IS CURRENT IN KANSAS UNTIL I OBTAIN THE,2018-06-30 21:15:36.890074+00,2018-06-30 21:15:36.890144+00
42042,SKILLED CHARTING YEARS,2018-06-30 21:17:09.109675+00,2018-06-30 21:17:09.109738+00
42043,I WOULD LIKE TO TRY TRAVEL NURSING,2018-06-30 21:17:09.760987+00,2018-06-30 21:17:09.76105+00
42044,ESPECIALLY IN MY FAVORITE SPECIALTY,2018-06-30 21:17:10.452997+00,2018-06-30 21:17:10.45306+00
42045,NURSE CLINICIAN PERINATAL CENTER YEARS,2018-06-30 21:24:36.524613+00,2018-06-30 21:24:36.524676+00
42054,CIRCULATED FOR A VARIETY OF BODY SYSTEMS,2018-07-01 00:53:31.91901+00,2018-07-01 00:53:31.91908+00
42055,ASSISTED IN LEVEL 1 TRAUMA,2018-07-01 00:53:32.557707+00,2018-07-01 00:53:32.55777+00
42056,COMPLETE COVER LETTER RESUME,2018-07-01 00:53:33.184397+00,2018-07-01 00:53:33.184461+00
42057,REFERENCES AVAILABLE,2018-07-01 00:53:33.824023+00,2018-07-01 00:53:33.824087+00
42058,SKILLS USED PATIENT ADVOCATE KNOWLEDGE OF SURGICAL INSTRUMENTS,2018-07-01 00:53:34.472364+00,2018-07-01 00:53:34.472432+00
42059,KINNSER SUPER USER,2018-07-01 00:53:35.188965+00,2018-07-01 00:53:35.189101+00
42081,PROFICIENT WITH CERNER,2018-07-01 01:11:49.371039+00,2018-07-01 01:11:49.371099+00
42161,KNOWLEDGE OF MEDICAL,2018-07-01 01:37:57.194192+00,2018-07-01 01:37:57.194297+00
42162,KNOWLEDGE OF MEDICATIONS YEARS,2018-07-01 01:37:57.873364+00,2018-07-01 01:37:57.873412+00
42163,RESPONSIBLE YEARS,2018-07-01 01:37:58.543852+00,2018-07-01 01:37:58.543896+00
42164,I WORKED AT HRH FOR,2018-07-01 01:37:59.309774+00,2018-07-01 01:37:59.309825+00
42165,SINCE THAT TIME I WORKED IN NURSING HOMES AS SUPERVISORY POSITIONS,2018-07-01 01:38:00.161343+00,2018-07-01 01:38:00.161406+00
42166,ADON,2018-07-01 01:38:01.021578+00,2018-07-01 01:38:01.02164+00
42167,DON,2018-07-01 01:38:01.755698+00,2018-07-01 01:38:01.755769+00
42168,I ALSO WORKED FOR,2018-07-01 01:38:02.415088+00,2018-07-01 01:38:02.415157+00
42169,PRN FOR HOME HEALTH,2018-07-01 01:38:03.073533+00,2018-07-01 01:38:03.073597+00
42170,CARING FOR PEOPLE,2018-07-01 01:38:03.740697+00,2018-07-01 01:38:03.740754+00
42171,ESPECIALLY THE ELDERLY,2018-07-01 01:38:04.461728+00,2018-07-01 01:38:04.461792+00
42172,I HAVE GOOD RAPPORT WITH THE PHYSICIANS IN THE AREA,2018-07-01 01:38:05.168527+00,2018-07-01 01:38:05.168591+00
42173,WORK CLOSELY WITH THEM,2018-07-01 01:38:05.821145+00,2018-07-01 01:38:05.821209+00
42174,I AM IN GOOD HEALTH,2018-07-01 01:38:06.458899+00,2018-07-01 01:38:06.458961+00
42175,I AM IN GOOD HEALTH VERY DEPENDABLE,2018-07-01 01:38:07.162544+00,2018-07-01 01:38:07.162606+00
42176,THANK YOU FOR CONSIDERING ME FOR A POSITION WITH YOUR ORGANIZATION,2018-07-01 01:38:08.037297+00,2018-07-01 01:38:08.037363+00
42240,COMPASSIONATW CARE FOR SENIORS YEARS,2018-07-01 01:43:02.33678+00,2018-07-01 01:43:02.336843+00
42241,INCLUDING OB GYN,2018-07-01 01:43:37.509844+00,2018-07-01 01:43:37.509908+00
42242,HIGHRISK CARDIOLOGY TELEMETRY SERVICE,2018-07-01 01:43:38.141994+00,2018-07-01 01:43:38.142156+00
42243,HISTORY OF PROVIDING PROFESSIONALISM,2018-07-01 01:43:38.793502+00,2018-07-01 01:43:38.793581+00
42244,ADVANCED EXPERTISE,2018-07-01 01:43:39.497822+00,2018-07-01 01:43:39.497887+00
42245,PATIENT ASSESSMENTS HEMATOLOGY ONCOLOGY,2018-07-01 01:43:40.353256+00,2018-07-01 01:43:40.353302+00
42246,CLIENT RELATIONS COMPASS PYXIS,2018-07-01 01:43:40.991387+00,2018-07-01 01:43:40.99145+00
42247,BATHING FEEDING LIFTING,2018-07-01 01:43:41.783155+00,2018-07-01 01:43:41.783219+00
42248,MONITORING PASS MEDICATIONS DRAW BLOOD,2018-07-01 01:43:42.41657+00,2018-07-01 01:43:42.416633+00
42249,WORK EFFECTIVELY WITH PHYSICIANS,2018-07-01 01:43:43.118149+00,2018-07-01 01:43:43.118211+00
42250,HEALTHCARE PROVIDERS TO DEVELOP,2018-07-01 01:43:43.778262+00,2018-07-01 01:43:43.778311+00
42251,MANAGE NURSING CARE PLANS,2018-07-01 01:43:44.422974+00,2018-07-01 01:43:44.423062+00
42038,FALL PREVENTION FOLLOW UP,2018-06-30 21:16:54.649023+00,2018-06-30 21:16:54.64909+00
42039,ASSURING THAT INTERVENTIONS ARE WORKING FOR THE SAFETY OF THE PATIENT,2018-06-30 21:16:55.267805+00,2018-06-30 21:16:55.267872+00
42040,EXPERIENCE WILL BE UTILIZED IN PROVIDING SUITABLE CARE WHILE FOLLOWING ESTABLISHED PROCESS,2018-06-30 21:16:55.934904+00,2018-06-30 21:16:55.934957+00
42041,PRACTICE OF THE FACILITY,2018-06-30 21:16:56.579071+00,2018-06-30 21:16:56.579138+00
42046,TEAM LEADER IN THE PERI OPERATIVE,2018-06-30 21:27:17.227489+00,2018-06-30 21:27:17.227551+00
42047,POST OPRERATIVE OB PATIENT,2018-06-30 21:27:17.856742+00,2018-06-30 21:27:17.856802+00
42048,PROFICIENT IN IV SKILLS,2018-06-30 21:27:18.553682+00,2018-06-30 21:27:18.553732+00
42049,EXPERIENCED IN CIRCULATING SURGICAL CASES,2018-06-30 21:27:19.250812+00,2018-06-30 21:27:19.250878+00
42050,MICROSOFT COLLABORATING,2018-06-30 21:27:19.8655+00,2018-06-30 21:27:19.865546+00
42051,COORDINATING CARE WITH MULTIDISCIPLINARY STAFF,2018-06-30 21:27:20.681023+00,2018-06-30 21:27:20.681093+00
42052,COMPASSIONATE PERSON,2018-06-30 21:27:21.332222+00,2018-06-30 21:27:21.332271+00
42053,BLS CPR VENTILATOR BPAPCPAP TRACHEOSTOMY CARE PEGGJNG TUBE YEARS,2018-06-30 21:27:50.112319+00,2018-06-30 21:27:50.112381+00
42060,EXCEPTIONAL COMPUTER SKILLS,2018-07-01 00:59:06.08616+00,2018-07-01 00:59:06.086227+00
42061,EFFICIENT IN CATHETER CARE,2018-07-01 00:59:06.831324+00,2018-07-01 00:59:06.831386+00
42062,CASE MANAGEMENT  CRITICALCARE NURSING,2018-07-01 01:01:13.65085+00,2018-07-01 01:01:13.650911+00
42063,MEDICATION ADMINISTRATION  PARENTPATIENTFAMILY EDUCATION,2018-07-01 01:01:14.374514+00,2018-07-01 01:01:14.374577+00
42064,PATIENT ASSESSMENT  QUALITY AMP,2018-07-01 01:01:15.21036+00,2018-07-01 01:01:15.210422+00
42065,ABILITY TO SHOW LEADERSHIP HOW TO MAINTAIN STRESS UNDER INTENSE TIMES,2018-07-01 01:06:00.530562+00,2018-07-01 01:06:00.530624+00
42066,SITUATIONS PRECEPTING NEW NURSES INFORMING THEM NURSING IS A SKILL THAT CAN BE EASILY PERFORMED WITH DISCIPLINE,2018-07-01 01:06:01.154961+00,2018-07-01 01:06:01.155021+00
42067,NOT JUST A JOB,2018-07-01 01:06:01.775757+00,2018-07-01 01:06:01.775818+00
42068,THE ABILITY TO MULTITASK TO CARE FOR MORE THAN ONE PATIENT ALLOWING EACH OF THE PATIENT,2018-07-01 01:06:02.489956+00,2018-07-01 01:06:02.490007+00
42069,THEIR FAMILY CARE WITH COMPASSION ADMINISTER MEDS SAFELY USING THE FIVE RIGHTS ASSIST,2018-07-01 01:06:03.217348+00,2018-07-01 01:06:03.217411+00
42070,COMMUNICATE EFFECTIVELY WITH COLLEAGUES,2018-07-01 01:06:03.931377+00,2018-07-01 01:06:03.931445+00
42071,LATER ADVANCED INTO LEADERSHIP,2018-07-01 01:06:04.591393+00,2018-07-01 01:06:04.591454+00
42072,ENCOMPASSED ANTICIPATION,2018-07-01 01:06:05.252139+00,2018-07-01 01:06:05.252249+00
42073,ASSIST PHYSICIAN WITH SAFETY BEING PRIORITY MINIMIZING ERROR,2018-07-01 01:06:05.889274+00,2018-07-01 01:06:05.889335+00
42074,DECREASING INFECTION RISK,2018-07-01 01:06:06.550421+00,2018-07-01 01:06:06.550482+00
42075,KNOWLEDGE OF INSTRUMENTS USED FOR EACH PROCEDURE,2018-07-01 01:06:07.633725+00,2018-07-01 01:06:07.633788+00
42076,GOWN,2018-07-01 01:06:08.285349+00,2018-07-01 01:06:08.285411+00
42077,GLOVE SELF,2018-07-01 01:06:08.881229+00,2018-07-01 01:06:08.881292+00
42078,PHYSICIAN MAINTAINING STERILIZATION,2018-07-01 01:06:09.465469+00,2018-07-01 01:06:09.465539+00
42079,FAMILIARIZE TO STERILE PROCESSING DEPARTMENT,2018-07-01 01:06:10.065335+00,2018-07-01 01:06:10.0654+00
42080,SAFETY OF AUTOCLAVE,2018-07-01 01:06:10.659474+00,2018-07-01 01:06:10.659517+00
42082,RESP CARE YEARS,2018-07-01 01:12:26.229711+00,2018-07-01 01:12:26.229759+00
42083,402 WESTON STREET,2018-07-01 01:12:26.907354+00,2018-07-01 01:12:26.907417+00
42084,MISSION SERVICE TO SAN LOIS POTOSI,2018-07-01 01:15:10.769419+00,2018-07-01 01:15:10.769511+00
42085,MX,2018-07-01 01:15:11.340811+00,2018-07-01 01:15:11.340873+00
42086,SEEKING TO USE EARNED SKILLS,2018-07-01 01:15:26.727995+00,2018-07-01 01:15:26.728041+00
42087,KNOWLEDGE TO ASSIST AN ACCREDITED HEALTHCARE SYSTEM IN A NURSING ROLE,2018-07-01 01:15:27.323399+00,2018-07-01 01:15:27.32346+00
42088,ABLE TO HANDLE ANY MEDICAL EMERGENCY OR SITUATION,2018-07-01 01:15:27.978967+00,2018-07-01 01:15:27.979035+00
42089,WITH THE REQUISITE SKILLSET TO PERFORM UNDER PRESSURE,2018-07-01 01:15:28.599441+00,2018-07-01 01:15:28.599502+00
42090,POSSESS CRITICAL THINKING SKILLS ESSENTIAL TO PROVIDING COMPETENT PATIENT CARE,2018-07-01 01:15:29.321275+00,2018-07-01 01:15:29.321323+00
42091,GREAT BED SIDE MANNER,2018-07-01 01:15:29.928891+00,2018-07-01 01:15:29.928978+00
42092,NG TUBES PEG TUBE INSERTION,2018-07-01 01:16:17.615301+00,2018-07-01 01:16:17.615346+00
42093,FOLEY CATHETER DRAW BLOOD,2018-07-01 01:16:18.300243+00,2018-07-01 01:16:18.3003+00
42094,ACLS BLS YEARS,2018-07-01 01:16:18.914754+00,2018-07-01 01:16:18.914802+00
42095,RELIEF CLINICAL SUPERVISOR OF 32 BED REHABILITATION HOSPITAL,2018-07-01 01:28:49.807341+00,2018-07-01 01:28:49.807411+00
42096,POSITIVE THE KIDS CO WORKERS TRUSTED ME,2018-07-01 01:33:13.16768+00,2018-07-01 01:33:13.167741+00
42097,I WAS ABLE TO IMPROVE THE HEALTH OF SEVERAL CHRONICALLY SICK CHILDREN THROUGH TEACHING THEM,2018-07-01 01:33:13.884481+00,2018-07-01 01:33:13.884578+00
42098,THEIR PARENTS BETTER HEALTH CARE SPECIFICALLY FOR THEIR ILLNESS,2018-07-01 01:33:14.657706+00,2018-07-01 01:33:14.657769+00
42099,I BELIEVE I HELPED EASE THE PATIENTS,2018-07-01 01:33:15.319366+00,2018-07-01 01:33:15.319423+00
42100,THEIR FAMILIES AS THEY PREPARED FOR THE INEVITABLE,2018-07-01 01:33:16.127855+00,2018-07-01 01:33:16.127918+00
42101,THE FAMILIES IN THE GRIEF PROCESS AFTER THEIR LOVED ONE WAS GONE,2018-07-01 01:33:16.753537+00,2018-07-01 01:33:16.753663+00
42102,LCMH,2018-07-01 01:33:17.452009+00,2018-07-01 01:33:17.452071+00
42103,POSTITIVE,2018-07-01 01:33:18.222337+00,2018-07-01 01:33:18.222438+00
42104,CRITICAL THINKING AND ASSESSMENT,2018-07-01 01:33:18.985099+00,2018-07-01 01:33:18.985162+00
42105,IVAPOSSABGAPOSS SWAN READINGS VENT MANAGEMENT BEDSIDE CARE TELEMETRY,2018-07-01 01:33:19.676821+00,2018-07-01 01:33:19.676885+00
42106,READING PLANNING AND IMPLEMENTING CARE OF CRITICAL PATIENTS DAILYASSISTED DR IN INSERTION OF SWAN LINESA,2018-07-01 01:33:20.317773+00,2018-07-01 01:33:20.317834+00
42107,LINES TEMPORARY PACEMAKERSSTRESS TEST,2018-07-01 01:33:20.929515+00,2018-07-01 01:33:20.929578+00
42108,CRITICAL THINKINGASSESSMENT,2018-07-01 01:33:21.583884+00,2018-07-01 01:33:21.583944+00
42109,ABILITY TO DO SWAN READINGS,2018-07-01 01:33:22.442198+00,2018-07-01 01:33:22.442256+00
42110,CARE FOR AND ASSIST IN PLACING,2018-07-01 01:33:23.061187+00,2018-07-01 01:33:23.061248+00
42111,CARE FOR TEMPORARY PACEMAKERS,2018-07-01 01:33:23.700047+00,2018-07-01 01:33:23.700099+00
42112,ASSIST IN CODES,2018-07-01 01:33:24.33029+00,2018-07-01 01:33:24.330353+00
42113,CRITICAL ASSESSMENT,2018-07-01 01:33:24.994346+00,2018-07-01 01:33:24.994408+00
